return_id,order_id,product_id,return_reason,return_status,return_date
RET0009051,ORD0024331,PROD002263,Size Issue,approved,2024-04-11
RET0009052,ORD0002559,PROD006575,Wrong Item,approved,2022-10-11
RET0009053,ORD0080073,PROD000725,Changed Mind,approved,2022-01-10
RET0009054,ORD0006717,PROD002453,Damaged Item,approved,2022-07-21
RET0009055,ORD0011716,PROD006230,Size Issue,picked_up,2023-08-19
RET0009056,ORD0117345,PROD004904,Damaged Item,requested,2022-12-26
RET0009057,ORD0060648,PROD007161,Damaged Item,picked_up,2023-03-22
RET0009058,ORD0035797,PROD006401,Damaged Item,approved,2021-08-30
RET0009059,ORD0034047,PROD000589,Changed Mind,requested,2023-12-08
RET0009060,ORD0077426,PROD002378,Wrong Item,picked_up,2023-12-16
RET0009061,ORD0034288,PROD001878,Damaged Item,picked_up,2021-09-15
RET0009062,ORD0062941,PROD002271,Wrong Item,refunded,2021-05-07
RET0009063,ORD0001531,PROD005236,Size Issue,picked_up,2021-05-06
RET0009064,ORD0026384,PROD001522,Late Delivery,refunded,2023-08-02
RET0009065,ORD0028949,PROD001800,Late Delivery,requested,2021-11-02
RET0009066,ORD0045026,PROD006055,Quality Issue,refunded,2022-06-10
RET0009067,ORD0001857,PROD002188,Size Issue,picked_up,2023-11-28
RET0009068,ORD0006058,PROD000640,Damaged Item,refunded,2022-05-05
RET0009069,ORD0053447,PROD000772,Late Delivery,requested,2021-12-17
RET0009070,ORD0119230,PROD004056,Wrong Item,requested,2023-05-29
RET0009071,ORD0068483,PROD001954,Changed Mind,requested,2023-11-23
RET0009072,ORD0006826,PROD001596,Size Issue,requested,2022-02-05
RET0009073,ORD0083690,PROD005192,Quality Issue,requested,2024-01-22
RET0009074,ORD0113809,PROD003816,Size Issue,requested,2023-06-06
RET0009075,ORD0005837,PROD007234,Changed Mind,refunded,2024-03-28
RET0009076,ORD0052078,PROD006592,Quality Issue,refunded,2023-01-24
RET0009077,ORD0109212,PROD006521,Damaged Item,approved,2023-06-01
RET0009078,ORD0047608,PROD006848,Quality Issue,refunded,2023-02-09
RET0009079,ORD0048232,PROD003100,Quality Issue,picked_up,2021-02-19
RET0009080,ORD0069975,PROD006306,Size Issue,picked_up,2022-03-23
RET0009081,ORD0043050,PROD001502,Size Issue,picked_up,2021-10-07
RET0009082,ORD0056566,PROD007858,Changed Mind,refunded,2021-11-01
RET0009083,ORD0044436,PROD005629,Size Issue,approved,2023-07-31
RET0009084,ORD0075416,PROD005203,Quality Issue,requested,2024-04-12
RET0009085,ORD0060987,PROD005628,Changed Mind,requested,2022-09-10
RET0009086,ORD0086067,PROD000016,Late Delivery,picked_up,2021-07-28
RET0009087,ORD0041501,PROD006519,Damaged Item,requested,2021-06-27
RET0009088,ORD0020930,PROD001964,Late Delivery,requested,2021-04-04
RET0009089,ORD0091108,PROD007016,Size Issue,picked_up,2024-03-08
RET0009090,ORD0021562,PROD005686,Wrong Item,picked_up,2021-03-21
RET0009091,ORD0055910,PROD001716,Late Delivery,refunded,2021-08-08
RET0009092,ORD0082125,PROD001170,Late Delivery,approved,2021-10-04
RET0009093,ORD0068368,PROD006542,Wrong Item,refunded,2022-07-01
RET0009094,ORD0060262,PROD000306,Wrong Item,requested,2022-10-09
RET0009095,ORD0080060,PROD003112,Size Issue,approved,2023-08-04
RET0009096,ORD0023240,PROD005361,Size Issue,requested,2022-12-06
RET0009097,ORD0040563,PROD007104,Size Issue,requested,2021-05-09
RET0009098,ORD0065770,PROD006696,Damaged Item,approved,2021-03-27
RET0009099,ORD0113065,PROD007902,Damaged Item,requested,2023-05-08
RET0009100,ORD0043361,PROD004594,Wrong Item,picked_up,2022-06-10
RET0009101,ORD0021992,PROD007026,Damaged Item,approved,2022-06-20
RET0009102,ORD0089744,PROD006539,Wrong Item,refunded,2024-04-18
RET0009103,ORD0086994,PROD006085,Quality Issue,requested,2022-05-30
RET0009104,ORD0024719,PROD006010,Wrong Item,approved,2022-05-05
RET0009105,ORD0094945,PROD004541,Quality Issue,approved,2024-04-26
RET0009106,ORD0069941,PROD005361,Late Delivery,requested,2022-01-29
RET0009107,ORD0102982,PROD001071,Changed Mind,requested,2023-04-03
RET0009108,ORD0055027,PROD000794,Damaged Item,picked_up,2021-02-05
RET0009109,ORD0022231,PROD007234,Late Delivery,refunded,2022-12-06
RET0009110,ORD0034538,PROD004098,Late Delivery,requested,2023-05-29
RET0009111,ORD0068467,PROD004853,Changed Mind,picked_up,2022-09-15
RET0009112,ORD0018713,PROD004320,Wrong Item,picked_up,2021-11-04
RET0009113,ORD0028519,PROD000796,Size Issue,requested,2023-01-19
RET0009114,ORD0116988,PROD000756,Size Issue,approved,2023-08-28
RET0009115,ORD0012767,PROD007437,Damaged Item,picked_up,2021-02-16
RET0009116,ORD0089919,PROD007957,Damaged Item,requested,2021-03-14
RET0009117,ORD0094998,PROD005075,Size Issue,picked_up,2022-06-02
RET0009118,ORD0114222,PROD001352,Quality Issue,approved,2024-04-14
RET0009119,ORD0105991,PROD005602,Size Issue,approved,2023-08-22
RET0009120,ORD0001809,PROD004401,Changed Mind,requested,2021-08-30
RET0009121,ORD0079472,PROD006331,Size Issue,refunded,2021-04-17
RET0009122,ORD0058930,PROD005143,Damaged Item,refunded,2022-05-17
RET0009123,ORD0107787,PROD004653,Damaged Item,refunded,2022-05-27
RET0009124,ORD0042998,PROD007298,Damaged Item,requested,2023-05-18
RET0009125,ORD0042967,PROD004009,Size Issue,approved,2021-07-27
RET0009126,ORD0052909,PROD006739,Late Delivery,picked_up,2024-01-31
RET0009127,ORD0037052,PROD007845,Quality Issue,approved,2021-07-27
RET0009128,ORD0071300,PROD007987,Size Issue,approved,2023-02-27
RET0009129,ORD0069290,PROD006998,Changed Mind,requested,2023-07-08
RET0009130,ORD0092145,PROD005655,Late Delivery,approved,2023-10-27
RET0009131,ORD0025481,PROD002373,Quality Issue,requested,2023-02-10
RET0009132,ORD0025758,PROD007590,Late Delivery,approved,2021-04-22
RET0009133,ORD0102782,PROD003641,Quality Issue,approved,2021-11-29
RET0009134,ORD0096329,PROD007486,Late Delivery,approved,2023-10-23
RET0009135,ORD0098700,PROD002275,Quality Issue,approved,2022-04-02
RET0009136,ORD0006807,PROD007980,Damaged Item,refunded,2022-02-05
RET0009137,ORD0090396,PROD004973,Changed Mind,requested,2023-12-08
RET0009138,ORD0097138,PROD005574,Damaged Item,approved,2022-08-03
RET0009139,ORD0063142,PROD007710,Wrong Item,approved,2023-08-27
RET0009140,ORD0049917,PROD004091,Quality Issue,refunded,2022-01-09
RET0009141,ORD0027113,PROD006732,Late Delivery,approved,2021-07-08
RET0009142,ORD0014083,PROD006819,Size Issue,approved,2023-08-18
RET0009143,ORD0028353,PROD000365,Wrong Item,refunded,2023-04-28
RET0009144,ORD0080233,PROD002901,Wrong Item,picked_up,2021-05-01
RET0009145,ORD0024117,PROD001702,Damaged Item,requested,2021-04-10
RET0009146,ORD0096015,PROD006647,Wrong Item,refunded,2022-01-08
RET0009147,ORD0054122,PROD002071,Damaged Item,approved,2022-09-13
RET0009148,ORD0008882,PROD007899,Changed Mind,requested,2023-11-20
RET0009149,ORD0102843,PROD003665,Size Issue,picked_up,2023-08-29
RET0009150,ORD0089171,PROD000869,Quality Issue,refunded,2022-01-11
RET0009151,ORD0044052,PROD005570,Late Delivery,approved,2021-12-13
RET0009152,ORD0037612,PROD000775,Damaged Item,refunded,2021-09-13
RET0009153,ORD0059035,PROD005878,Changed Mind,approved,2023-05-10
RET0009154,ORD0019808,PROD001914,Wrong Item,requested,2022-10-31
RET0009155,ORD0057478,PROD006408,Size Issue,refunded,2021-05-30
RET0009156,ORD0110917,PROD004791,Late Delivery,refunded,2023-10-09
RET0009157,ORD0047138,PROD007487,Wrong Item,picked_up,2021-11-30
RET0009158,ORD0047226,PROD003173,Damaged Item,approved,2022-12-19
RET0009159,ORD0033418,PROD003960,Quality Issue,picked_up,2022-01-02
RET0009160,ORD0113765,PROD000703,Changed Mind,requested,2023-01-19
RET0009161,ORD0011878,PROD001339,Late Delivery,refunded,2023-10-09
RET0009162,ORD0021899,PROD002661,Size Issue,requested,2023-06-14
RET0009163,ORD0075199,PROD000370,Wrong Item,requested,2023-04-13
RET0009164,ORD0094292,PROD007695,Quality Issue,approved,2022-07-07
RET0009165,ORD0091345,PROD001283,Size Issue,picked_up,2021-09-30
RET0009166,ORD0044403,PROD002205,Late Delivery,picked_up,2021-12-19
RET0009167,ORD0041195,PROD004272,Wrong Item,refunded,2023-11-29
RET0009168,ORD0030509,PROD006934,Changed Mind,refunded,2023-03-18
RET0009169,ORD0049015,PROD006579,Damaged Item,approved,2024-01-19
RET0009170,ORD0067994,PROD007226,Quality Issue,refunded,2023-03-03
RET0009171,ORD0036634,PROD006037,Late Delivery,refunded,2022-02-09
RET0009172,ORD0110907,PROD000953,Size Issue,refunded,2023-10-27
RET0009173,ORD0072763,PROD002077,Late Delivery,picked_up,2021-07-30
RET0009174,ORD0116926,PROD005992,Damaged Item,refunded,2023-12-23
RET0009175,ORD0025063,PROD007205,Wrong Item,approved,2022-01-06
RET0009176,ORD0092640,PROD006556,Quality Issue,picked_up,2023-06-24
RET0009177,ORD0098617,PROD004426,Quality Issue,requested,2021-02-06
RET0009178,ORD0096263,PROD006222,Damaged Item,picked_up,2022-02-15
RET0009179,ORD0001336,PROD002620,Size Issue,approved,2023-11-02
RET0009180,ORD0016777,PROD006525,Late Delivery,approved,2021-12-02
RET0009181,ORD0059298,PROD002199,Size Issue,picked_up,2024-01-10
RET0009182,ORD0005022,PROD002190,Wrong Item,approved,2022-07-02
RET0009183,ORD0100210,PROD001481,Quality Issue,picked_up,2022-08-26
RET0009184,ORD0013261,PROD006454,Changed Mind,refunded,2021-10-12
RET0009185,ORD0085170,PROD002796,Quality Issue,approved,2021-03-30
RET0009186,ORD0049993,PROD001606,Wrong Item,requested,2022-01-14
RET0009187,ORD0014624,PROD004330,Wrong Item,refunded,2021-12-26
RET0009188,ORD0089626,PROD001685,Size Issue,approved,2023-09-14
RET0009189,ORD0103576,PROD007928,Changed Mind,picked_up,2023-11-13
RET0009190,ORD0102113,PROD001444,Damaged Item,picked_up,2022-11-11
RET0009191,ORD0119358,PROD000547,Changed Mind,refunded,2021-05-13
RET0009192,ORD0081546,PROD007428,Changed Mind,refunded,2022-01-15
RET0009193,ORD0032709,PROD007534,Size Issue,approved,2021-03-27
RET0009194,ORD0102799,PROD002378,Changed Mind,requested,2021-07-28
RET0009195,ORD0025517,PROD002922,Wrong Item,approved,2021-02-11
RET0009196,ORD0004476,PROD001061,Quality Issue,requested,2022-03-25
RET0009197,ORD0059911,PROD003505,Quality Issue,requested,2023-12-05
RET0009198,ORD0047358,PROD004928,Damaged Item,requested,2021-10-17
RET0009199,ORD0027636,PROD006435,Size Issue,refunded,2022-05-29
RET0009200,ORD0015547,PROD006784,Wrong Item,refunded,2022-12-17
RET0009201,ORD0015497,PROD003858,Size Issue,requested,2021-10-30
RET0009202,ORD0101028,PROD002856,Size Issue,refunded,2021-11-07
RET0009203,ORD0024687,PROD004374,Wrong Item,requested,2022-10-07
RET0009204,ORD0101707,PROD007913,Size Issue,refunded,2021-08-06
RET0009205,ORD0026065,PROD005692,Wrong Item,requested,2021-06-10
RET0009206,ORD0019583,PROD005700,Quality Issue,approved,2021-07-19
RET0009207,ORD0099919,PROD002777,Size Issue,requested,2021-03-02
RET0009208,ORD0102502,PROD007696,Damaged Item,refunded,2022-06-25
RET0009209,ORD0056810,PROD004567,Quality Issue,picked_up,2023-10-13
RET0009210,ORD0110655,PROD007528,Changed Mind,picked_up,2021-12-08
RET0009211,ORD0087472,PROD003526,Quality Issue,requested,2021-02-06
RET0009212,ORD0104403,PROD004295,Wrong Item,requested,2023-02-06
RET0009213,ORD0029887,PROD000968,Quality Issue,requested,2023-11-19
RET0009214,ORD0002876,PROD004411,Late Delivery,refunded,2022-03-22
RET0009215,ORD0057621,PROD005499,Late Delivery,requested,2021-12-24
RET0009216,ORD0098194,PROD004441,Quality Issue,refunded,2022-02-04
RET0009217,ORD0031029,PROD001524,Quality Issue,approved,2023-07-22
RET0009218,ORD0064635,PROD005200,Wrong Item,picked_up,2022-05-19
RET0009219,ORD0086307,PROD005481,Quality Issue,picked_up,2023-05-08
RET0009220,ORD0034229,PROD002416,Late Delivery,approved,2023-09-18
RET0009221,ORD0109506,PROD002019,Size Issue,requested,2023-03-10
RET0009222,ORD0108865,PROD002541,Damaged Item,requested,2023-08-22
RET0009223,ORD0079050,PROD007002,Damaged Item,requested,2022-09-20
RET0009224,ORD0087254,PROD002973,Changed Mind,requested,2023-11-15
RET0009225,ORD0116121,PROD000302,Damaged Item,requested,2021-07-16
RET0009226,ORD0083015,PROD006024,Changed Mind,picked_up,2022-05-25
RET0009227,ORD0113475,PROD005365,Changed Mind,approved,2021-05-23
RET0009228,ORD0089389,PROD007906,Quality Issue,picked_up,2024-04-23
RET0009229,ORD0016433,PROD004163,Size Issue,approved,2022-11-21
RET0009230,ORD0109869,PROD002792,Late Delivery,picked_up,2022-07-30
RET0009231,ORD0020170,PROD001809,Quality Issue,approved,2021-08-23
RET0009232,ORD0034823,PROD003371,Size Issue,requested,2021-10-04
RET0009233,ORD0062421,PROD001851,Damaged Item,approved,2024-02-29
RET0009234,ORD0102945,PROD003821,Size Issue,requested,2022-09-03
RET0009235,ORD0053894,PROD007756,Wrong Item,refunded,2022-02-27
RET0009236,ORD0021617,PROD000279,Size Issue,refunded,2024-02-13
RET0009237,ORD0054216,PROD001783,Wrong Item,requested,2022-05-18
RET0009238,ORD0033455,PROD004016,Damaged Item,refunded,2023-03-31
RET0009239,ORD0085497,PROD002135,Changed Mind,requested,2022-05-23
RET0009240,ORD0092565,PROD006989,Late Delivery,picked_up,2022-10-04
RET0009241,ORD0070136,PROD006937,Wrong Item,refunded,2023-06-03
RET0009242,ORD0076438,PROD000618,Late Delivery,requested,2023-01-11
RET0009243,ORD0051062,PROD001760,Wrong Item,requested,2024-03-13
RET0009244,ORD0017481,PROD000165,Size Issue,requested,2021-04-25
RET0009245,ORD0025681,PROD000062,Wrong Item,requested,2024-04-21
RET0009246,ORD0009577,PROD006174,Quality Issue,requested,2021-08-19
RET0009247,ORD0085909,PROD000131,Size Issue,approved,2024-05-08
RET0009248,ORD0022200,PROD004017,Changed Mind,requested,2021-06-25
RET0009249,ORD0048544,PROD006475,Damaged Item,approved,2021-05-07
RET0009250,ORD0105449,PROD000291,Size Issue,requested,2023-05-29
RET0009251,ORD0095569,PROD007398,Size Issue,refunded,2022-04-13
RET0009252,ORD0070403,PROD004711,Damaged Item,picked_up,2022-03-16
RET0009253,ORD0032940,PROD001467,Damaged Item,approved,2022-11-18
RET0009254,ORD0029083,PROD007950,Late Delivery,approved,2022-12-07
RET0009255,ORD0028950,PROD001766,Damaged Item,requested,2021-07-02
RET0009256,ORD0006844,PROD002925,Wrong Item,requested,2023-05-02
RET0009257,ORD0027216,PROD004653,Changed Mind,approved,2023-02-20
RET0009258,ORD0014528,PROD003225,Wrong Item,picked_up,2024-01-11
RET0009259,ORD0044630,PROD007238,Quality Issue,approved,2022-10-21
RET0009260,ORD0013879,PROD003145,Wrong Item,requested,2023-04-19
RET0009261,ORD0042403,PROD005238,Size Issue,approved,2022-09-03
RET0009262,ORD0090865,PROD001909,Wrong Item,approved,2024-01-14
RET0009263,ORD0022473,PROD001728,Wrong Item,approved,2023-01-03
RET0009264,ORD0083739,PROD001456,Quality Issue,refunded,2023-03-24
RET0009265,ORD0045379,PROD006904,Wrong Item,approved,2022-08-12
RET0009266,ORD0035981,PROD001624,Late Delivery,requested,2023-06-18
RET0009267,ORD0082720,PROD001824,Changed Mind,approved,2022-07-16
RET0009268,ORD0090814,PROD004306,Late Delivery,approved,2023-10-23
RET0009269,ORD0016346,PROD004667,Size Issue,requested,2023-05-01
RET0009270,ORD0096009,PROD006456,Damaged Item,refunded,2022-01-13
RET0009271,ORD0115241,PROD000864,Changed Mind,approved,2022-04-22
RET0009272,ORD0020338,PROD007140,Late Delivery,requested,2021-11-13
RET0009273,ORD0063459,PROD000061,Quality Issue,refunded,2021-02-20
RET0009274,ORD0090541,PROD004627,Wrong Item,requested,2021-06-08
RET0009275,ORD0032268,PROD000287,Size Issue,approved,2022-04-22
RET0009276,ORD0036999,PROD002944,Damaged Item,refunded,2022-06-07
RET0009277,ORD0110559,PROD000829,Size Issue,picked_up,2023-09-19
RET0009278,ORD0007367,PROD000902,Size Issue,requested,2022-06-26
RET0009279,ORD0087374,PROD005277,Late Delivery,picked_up,2021-07-31
RET0009280,ORD0073341,PROD000196,Size Issue,approved,2022-03-11
RET0009281,ORD0036435,PROD001245,Late Delivery,refunded,2023-05-04
RET0009282,ORD0063583,PROD000657,Quality Issue,requested,2022-06-30
RET0009283,ORD0034537,PROD000081,Wrong Item,requested,2021-11-07
RET0009284,ORD0001707,PROD004608,Changed Mind,requested,2023-04-30
RET0009285,ORD0054806,PROD007717,Quality Issue,picked_up,2022-03-29
RET0009286,ORD0083596,PROD006958,Changed Mind,requested,2023-08-30
RET0009287,ORD0093721,PROD001050,Quality Issue,approved,2024-05-12
RET0009288,ORD0112145,PROD002505,Changed Mind,refunded,2021-03-09
RET0009289,ORD0001530,PROD004511,Damaged Item,refunded,2022-10-28
RET0009290,ORD0089823,PROD007497,Size Issue,refunded,2024-01-30
RET0009291,ORD0071697,PROD002381,Wrong Item,requested,2022-08-04
RET0009292,ORD0083127,PROD006930,Wrong Item,refunded,2022-11-29
RET0009293,ORD0065450,PROD004413,Size Issue,picked_up,2021-09-21
RET0009294,ORD0080663,PROD007729,Wrong Item,requested,2022-01-03
RET0009295,ORD0045160,PROD006580,Late Delivery,requested,2021-12-28
RET0009296,ORD0063729,PROD007666,Changed Mind,refunded,2023-03-12
RET0009297,ORD0098274,PROD006908,Late Delivery,approved,2023-03-02
RET0009298,ORD0014956,PROD004015,Quality Issue,approved,2021-04-15
RET0009299,ORD0114940,PROD002009,Late Delivery,approved,2022-07-13
RET0009300,ORD0102549,PROD005788,Late Delivery,approved,2023-05-06
RET0009301,ORD0103409,PROD007375,Quality Issue,requested,2024-02-05
RET0009302,ORD0066149,PROD001071,Wrong Item,refunded,2021-11-07
RET0009303,ORD0093566,PROD001379,Quality Issue,approved,2023-10-02
RET0009304,ORD0089727,PROD002117,Quality Issue,approved,2021-08-28
RET0009305,ORD0022667,PROD002534,Late Delivery,refunded,2021-09-14
RET0009306,ORD0019869,PROD003156,Damaged Item,requested,2023-04-30
RET0009307,ORD0006727,PROD006880,Wrong Item,requested,2023-08-07
RET0009308,ORD0096161,PROD003345,Damaged Item,requested,2024-05-03
RET0009309,ORD0027679,PROD005049,Changed Mind,refunded,2023-06-07
RET0009310,ORD0032803,PROD007541,Late Delivery,picked_up,2022-03-19
RET0009311,ORD0047079,PROD004085,Wrong Item,requested,2023-02-10
RET0009312,ORD0076217,PROD005561,Size Issue,refunded,2024-04-06
RET0009313,ORD0004947,PROD007320,Damaged Item,requested,2021-05-01
RET0009314,ORD0050200,PROD007431,Size Issue,requested,2021-04-01
RET0009315,ORD0064791,PROD001157,Changed Mind,refunded,2024-02-08
RET0009316,ORD0046819,PROD001704,Damaged Item,requested,2021-03-05
RET0009317,ORD0093501,PROD006962,Size Issue,picked_up,2023-02-03
RET0009318,ORD0060544,PROD002277,Late Delivery,approved,2021-04-17
RET0009319,ORD0102669,PROD001938,Damaged Item,approved,2024-04-19
RET0009320,ORD0007999,PROD003199,Damaged Item,approved,2023-09-29
RET0009321,ORD0008054,PROD005644,Changed Mind,requested,2021-03-03
RET0009322,ORD0010502,PROD004929,Wrong Item,requested,2022-08-26
RET0009323,ORD0049654,PROD004961,Wrong Item,refunded,2024-03-09
RET0009324,ORD0018668,PROD003662,Size Issue,approved,2022-02-25
RET0009325,ORD0000003,PROD000747,Quality Issue,refunded,2021-11-19
RET0009326,ORD0029774,PROD003033,Damaged Item,approved,2023-02-10
RET0009327,ORD0084907,PROD007921,Damaged Item,requested,2022-03-18
RET0009328,ORD0095941,PROD002099,Wrong Item,requested,2021-09-12
RET0009329,ORD0041176,PROD004813,Changed Mind,picked_up,2023-05-16
RET0009330,ORD0031619,PROD006236,Size Issue,refunded,2021-07-05
RET0009331,ORD0088648,PROD001230,Late Delivery,requested,2022-04-28
RET0009332,ORD0017863,PROD004495,Wrong Item,picked_up,2021-07-19
RET0009333,ORD0095407,PROD002750,Quality Issue,approved,2021-12-05
RET0009334,ORD0071907,PROD004669,Quality Issue,refunded,2021-05-02
RET0009335,ORD0061755,PROD007331,Changed Mind,refunded,2023-11-22
RET0009336,ORD0032241,PROD001316,Size Issue,approved,2024-05-02
RET0009337,ORD0109197,PROD004176,Damaged Item,requested,2022-10-12
RET0009338,ORD0051437,PROD002840,Late Delivery,picked_up,2021-12-21
RET0009339,ORD0051598,PROD004405,Size Issue,requested,2024-02-01
RET0009340,ORD0053864,PROD002177,Damaged Item,refunded,2023-06-22
RET0009341,ORD0105135,PROD006515,Quality Issue,picked_up,2022-12-04
RET0009342,ORD0090723,PROD003540,Changed Mind,requested,2023-10-29
RET0009343,ORD0019963,PROD001579,Quality Issue,approved,2022-09-13
RET0009344,ORD0000572,PROD000510,Changed Mind,requested,2021-03-18
RET0009345,ORD0042433,PROD005389,Wrong Item,approved,2022-05-28
RET0009346,ORD0018980,PROD007658,Late Delivery,requested,2023-01-23
RET0009347,ORD0073017,PROD001140,Late Delivery,requested,2021-12-13
RET0009348,ORD0082323,PROD003157,Quality Issue,requested,2023-04-03
