product_id,category_id,brand_name,product_name,mrp,cost_price,weight_g,length_cm,height_cm,width_cm,launch_month,selling_price,product_rating_avg
PROD004855,CAT028,Nike,Product_004855,8080.42,6233.46,5025,79.7,17.1,14.1,1,7076.19,2.8
PROD004856,CAT031,Nike,Product_004856,2654.86,1676.36,3817,21.7,15.8,41.1,11,2463.87,3.0
PROD004857,CAT011,Crompton,Product_004857,1766.77,1007.55,3062,18.4,36.6,47.3,12,1434.89,4.4
PROD004858,CAT014,Philips,Product_004858,2215.59,1556.99,3783,28.9,6.8,8.2,7,1845.54,2.7
PROD004859,CAT038,Nike,Product_004859,11618.91,7131.64,2864,60.4,40.8,25.7,11,10827.12,4.8
PROD004860,CAT033,Philips,Product_004860,4541.17,2843.68,415,22.8,27.5,15.5,6,3469.66,3.5
PROD004861,CAT002,Bajaj,Product_004861,9875.74,5555.76,3666,28.5,33.1,7.2,4,8697.92,3.3
PROD004862,CAT028,Hp,Product_004862,3840.71,1898.76,128,44.7,48.5,9.6,11,2869.6,3.5
PROD004863,CAT033,Airtel,Product_004863,5868.82,3311.49,1290,53.7,12.5,23.1,6,4414.43,3.2
PROD004864,CAT023,Dell,Product_004864,5284.81,3688.64,942,16.2,14.2,36.4,6,4477.78,4.4
PROD004865,CAT026,Hp,Product_004865,6500.78,4776.21,1937,54.1,54.3,57.4,8,5811.69,3.9
PROD004866,CAT001,Adidas,Product_004866,4069.01,2448.92,5005,33.6,45.0,56.4,4,3128.91,3.2
PROD004867,CAT002,Samsung,Product_004867,3679.4,2165.09,530,31.0,17.2,52.9,4,3176.32,4.3
PROD004868,CAT002,Crompton,Product_004868,6735.72,4440.86,2030,10.9,43.8,47.2,2,6128.59,4.1
PROD004869,CAT007,Lakme,Product_004869,9056.3,5020.82,4202,78.0,28.5,6.3,2,7450.79,3.9
PROD004870,CAT040,Red Tape,Product_004870,1341.83,765.87,4761,57.0,37.8,26.7,9,1121.16,3.5
PROD004871,CAT026,Dell,Product_004871,11869.6,6339.22,4075,12.5,47.6,47.6,6,9095.44,4.4
PROD004872,CAT032,Bajaj,Product_004872,3201.33,1967.18,5312,32.5,4.6,58.2,10,2523.15,3.0
PROD004873,CAT012,Bajaj,Product_004873,7398.77,3732.4,3858,11.0,37.4,29.9,7,5635.69,4.6
PROD004874,CAT038,Lakme,Product_004874,5472.14,2639.44,4122,45.6,21.6,43.3,7,4307.38,3.9
PROD004875,CAT008,Airtel,Product_004875,846.99,550.55,2379,57.5,31.9,59.7,12,681.6,4.7
PROD004876,CAT037,Tata,Product_004876,12535.38,6335.75,1731,9.2,23.1,38.9,4,10445.69,4.7
PROD004877,CAT002,Wild Stone,Product_004877,2724.48,1803.62,2594,74.2,56.6,47.6,11,2023.73,2.7
PROD004878,CAT001,Oneplus,Product_004878,6228.44,3282.82,4247,33.1,36.6,58.1,12,4655.91,3.3
PROD004879,CAT004,Nike,Product_004879,3223.67,1487.42,3611,22.6,51.1,43.8,7,2470.9,4.0
PROD004880,CAT032,Airtel,Product_004880,8335.6,5624.08,4268,14.7,16.9,11.4,8,6499.01,2.8
PROD004881,CAT011,Bajaj,Product_004881,4145.75,2643.28,3489,15.9,23.1,58.8,11,3389.08,3.8
PROD004882,CAT019,Philips,Product_004882,3307.49,2478.48,4059,68.7,47.6,49.0,7,2932.36,3.3
PROD004883,CAT019,Mi,Product_004883,3594.02,2000.15,941,41.0,15.6,18.8,6,2738.03,4.8
PROD004884,CAT032,Crompton,Product_004884,2011.98,1349.14,1848,64.9,60.0,59.3,10,1910.27,3.0
PROD004885,CAT014,Lakme,Product_004885,2792.26,1711.92,3130,22.0,40.3,8.5,11,2171.75,2.8
PROD004886,CAT001,Boat,Product_004886,9418.58,6709.19,189,28.8,54.0,56.6,5,8422.74,3.5
PROD004887,CAT016,Crompton,Product_004887,5537.19,3412.76,5026,35.9,8.1,51.1,6,4728.12,3.1
PROD004888,CAT012,Fastrack,Product_004888,4389.91,2746.23,1393,39.1,26.0,19.4,9,3581.12,4.4
PROD004889,CAT030,Crompton,Product_004889,4053.31,2273.58,578,12.3,21.5,52.2,9,3327.12,2.5
PROD004890,CAT031,Red Tape,Product_004890,4396.25,2789.83,3687,8.4,58.3,7.4,5,3986.64,4.0
PROD004891,CAT004,Nike,Product_004891,7751.65,4477.48,1146,79.7,10.4,57.3,9,7167.9,3.4
PROD004892,CAT032,Boat,Product_004892,793.49,511.0,3134,55.0,45.4,37.9,4,617.18,4.6
PROD004893,CAT003,Patanjali,Product_004893,12281.89,9177.18,1444,9.1,38.6,33.2,2,10998.39,4.6
PROD004894,CAT025,Mi,Product_004894,5210.71,3010.8,996,62.9,51.4,59.5,3,4140.59,4.3
PROD004895,CAT016,Boat,Product_004895,7850.78,4791.3,4069,32.1,58.7,5.5,12,6799.49,3.5
PROD004896,CAT013,Mi,Product_004896,8323.44,7046.62,2197,64.7,48.7,32.7,11,7895.38,3.5
PROD004897,CAT020,Fastrack,Product_004897,3404.7,1860.24,3202,76.2,16.6,45.2,2,2556.65,2.5
PROD004898,CAT013,Tata,Product_004898,8266.53,4455.71,1267,7.0,50.4,10.3,10,6572.54,4.6
PROD004899,CAT032,Hp,Product_004899,2302.46,1520.58,3083,77.3,32.6,4.8,5,2047.87,4.7
PROD004900,CAT039,Crompton,Product_004900,3977.63,2381.09,2375,17.4,39.9,38.5,3,3442.58,3.0
PROD004901,CAT033,Nike,Product_004901,3566.17,2505.15,377,27.3,18.3,22.9,4,3099.75,3.6
PROD004902,CAT018,Mi,Product_004902,6102.04,4271.56,4024,52.0,49.3,31.0,1,5070.04,3.8
PROD004903,CAT021,Red Tape,Product_004903,4383.73,2500.66,3083,58.7,27.8,38.8,3,3351.63,3.7
PROD004904,CAT018,Tata,Product_004904,13137.8,8520.94,5108,17.8,48.9,25.6,2,12000.0,3.6
PROD004905,CAT032,Nike,Product_004905,8848.82,6323.75,4463,15.3,26.8,16.0,2,7679.81,3.9
PROD004906,CAT023,Nike,Product_004906,5026.91,2627.91,3184,26.5,37.8,17.4,4,3997.2,4.3
PROD004907,CAT019,Tata,Product_004907,5125.73,3759.4,333,29.4,8.0,14.5,11,4820.73,3.5
PROD004908,CAT017,Philips,Product_004908,2901.82,1831.99,4160,28.9,7.4,44.1,8,2233.9,2.7
PROD004909,CAT016,Nike,Product_004909,10292.44,5234.7,3065,17.8,57.3,11.5,3,7689.26,3.1
PROD004910,CAT023,Nike,Product_004910,2784.37,1800.17,4609,77.8,44.1,58.4,8,2259.51,2.8
PROD004911,CAT028,Philips,Product_004911,12216.4,7497.94,3220,64.9,12.0,4.3,12,9137.5,3.9
PROD004912,CAT018,Bajaj,Product_004912,10060.85,5444.08,111,78.5,36.7,21.0,2,8570.31,3.7
PROD004913,CAT033,Boat,Product_004913,7450.7,4422.63,4501,12.8,47.3,49.0,3,6343.67,2.8
PROD004914,CAT034,Philips,Product_004914,5710.81,3810.59,4416,10.7,36.7,9.0,6,5278.62,3.3
PROD004915,CAT018,Adidas,Product_004915,7081.38,5560.15,637,45.2,28.0,36.9,2,6676.55,4.6
PROD004916,CAT037,Hp,Product_004916,5193.99,3561.38,3793,51.1,50.4,20.3,7,4623.66,4.5
PROD004917,CAT007,Nike,Product_004917,10715.81,6598.34,2941,52.6,4.9,58.1,8,8978.94,3.8
PROD004918,CAT038,Adidas,Product_004918,3418.32,1977.78,3286,12.0,38.7,16.3,4,2843.14,2.5
PROD004919,CAT012,Nike,Product_004919,2808.54,1514.02,4903,68.3,29.4,8.0,4,2518.25,4.3
PROD004920,CAT023,Fastrack,Product_004920,6211.11,3050.91,1448,41.7,39.6,38.4,9,5033.96,2.6
PROD004921,CAT012,Bajaj,Product_004921,8977.35,5463.77,171,32.6,18.8,25.1,7,8128.99,4.6
PROD004922,CAT018,Bajaj,Product_004922,1491.94,825.35,1226,42.8,11.4,54.6,8,1299.75,3.8
PROD004923,CAT014,Hp,Product_004923,9110.68,5225.22,5042,8.0,58.5,55.2,1,8217.35,3.1
PROD004924,CAT029,Fastrack,Product_004924,3012.53,1868.35,1242,21.1,52.1,48.5,9,2392.8,2.7
PROD004925,CAT004,Boat,Product_004925,3001.44,1562.62,3742,79.9,54.7,11.2,7,2126.75,4.2
PROD004926,CAT034,Bajaj,Product_004926,13667.86,8866.02,4364,46.4,46.6,40.9,9,11342.89,2.8
PROD004927,CAT037,Mi,Product_004927,4805.45,2319.6,4491,10.9,5.8,9.2,4,3781.35,3.6
PROD004928,CAT023,Lakme,Product_004928,1243.25,855.32,156,27.0,38.4,5.4,11,1130.38,2.5
PROD004929,CAT022,Nike,Product_004929,11734.37,8556.67,151,18.9,24.1,15.0,1,10995.74,4.6
PROD004930,CAT028,Dell,Product_004930,1726.39,943.74,5441,74.4,21.4,31.7,9,1466.01,4.3
PROD004931,CAT008,Samsung,Product_004931,10569.08,5624.65,2948,65.5,16.5,29.3,1,7886.86,2.9
PROD004932,CAT030,Tata,Product_004932,10275.94,8645.22,444,46.0,12.5,47.5,10,9638.94,4.0
PROD004933,CAT009,Adidas,Product_004933,4390.34,2825.78,245,76.4,10.1,33.3,10,3734.83,3.6
PROD004934,CAT028,Hp,Product_004934,2713.23,1558.92,4478,33.0,9.0,18.8,7,2554.54,2.7
PROD004935,CAT013,Wild Stone,Product_004935,4148.38,2670.66,4987,69.9,43.3,11.8,7,3791.95,3.6
PROD004936,CAT030,Boat,Product_004936,6395.11,4310.56,2932,40.1,56.0,35.9,3,5379.66,3.4
PROD004937,CAT032,Philips,Product_004937,3203.4,1948.39,2107,68.6,24.1,41.8,1,2919.47,3.0
PROD004938,CAT009,Oneplus,Product_004938,1909.34,1408.43,3893,72.6,8.1,15.9,2,1583.69,4.7
PROD004939,CAT025,Oneplus,Product_004939,3771.42,2068.13,221,39.7,14.8,39.4,3,2842.45,3.0
PROD004940,CAT020,Boat,Product_004940,1557.25,850.54,4954,18.4,45.3,52.2,6,1402.77,4.0
PROD004941,CAT012,Mi,Product_004941,5606.66,3948.81,1483,19.4,22.2,17.6,3,5181.01,4.7
PROD004942,CAT024,Red Tape,Product_004942,2897.0,1792.47,1131,26.7,40.4,49.9,10,2232.61,2.5
PROD004943,CAT040,Philips,Product_004943,12638.79,7838.04,1778,21.7,13.9,57.2,9,10637.99,2.8
PROD004944,CAT001,Red Tape,Product_004944,7222.72,4825.75,444,34.1,45.9,56.4,8,5493.47,4.1
PROD004945,CAT039,Hp,Product_004945,12195.23,9298.1,2204,43.0,40.0,11.9,8,10680.36,3.8
PROD004946,CAT035,Lakme,Product_004946,9619.06,4984.77,3960,11.5,14.9,6.7,1,7768.21,4.4
PROD004947,CAT022,Samsung,Product_004947,6415.27,3016.62,2790,73.2,56.1,44.7,4,4834.44,3.6
PROD004948,CAT025,Samsung,Product_004948,4063.05,2558.77,3707,5.2,32.3,25.4,3,3688.62,4.6
PROD004949,CAT015,Boat,Product_004949,961.75,583.25,1254,15.4,14.8,14.0,1,745.42,3.0
PROD004950,CAT006,Fastrack,Product_004950,8455.65,5324.48,2249,5.6,34.9,29.0,6,6822.07,3.6
PROD004951,CAT023,Patanjali,Product_004951,3890.76,2049.28,2905,79.0,26.1,34.4,5,3007.04,4.5
PROD004952,CAT033,Lakme,Product_004952,3506.11,2818.79,3192,35.8,55.2,13.1,5,3183.88,2.8
PROD004953,CAT010,Fastrack,Product_004953,1303.62,1016.62,1107,19.7,20.0,6.1,9,1139.27,3.8
PROD004954,CAT029,Dell,Product_004954,5620.87,3296.63,4461,13.9,53.4,47.8,9,4762.54,3.4
PROD004955,CAT030,Lakme,Product_004955,2071.93,1601.09,587,32.8,45.1,29.5,4,1903.21,3.9
PROD004956,CAT031,Bajaj,Product_004956,6758.96,4291.68,631,78.2,41.4,17.7,3,5051.45,2.9
PROD004957,CAT014,Bajaj,Product_004957,2004.98,1180.94,1448,46.2,12.7,57.5,5,1875.9,3.8
PROD004958,CAT016,Airtel,Product_004958,12835.74,8037.19,3633,31.6,7.0,46.5,5,12000.0,3.8
PROD004959,CAT017,Philips,Product_004959,6935.71,3493.27,516,32.3,52.1,26.5,2,5256.53,3.9
PROD004960,CAT035,Boat,Product_004960,8967.54,6888.65,142,13.8,35.1,19.3,7,7864.69,2.9
PROD004961,CAT037,Samsung,Product_004961,8437.49,4841.92,2650,43.8,58.0,44.8,5,6864.74,3.4
PROD004962,CAT017,Bajaj,Product_004962,3759.74,2815.7,1972,36.8,32.0,44.6,12,3308.92,3.5
PROD004963,CAT039,Crompton,Product_004963,10063.22,6010.68,946,59.7,36.3,53.5,2,8085.33,4.0
PROD004964,CAT023,Lakme,Product_004964,3882.55,2583.71,3642,19.4,59.8,4.7,12,3504.93,4.7
PROD004965,CAT016,Crompton,Product_004965,9791.74,7181.23,3564,15.3,43.5,39.3,5,8244.56,2.7
PROD004966,CAT001,Mi,Product_004966,3978.07,2407.36,758,48.6,22.9,19.8,5,3287.53,4.7
PROD004967,CAT025,Nike,Product_004967,3031.52,979.64,1341,60.7,50.0,58.6,4,2113.94,4.5
PROD004968,CAT026,Adidas,Product_004968,6092.94,4362.49,2071,42.3,19.1,5.4,5,5297.78,3.4
PROD004969,CAT039,Red Tape,Product_004969,6599.11,4264.4,5446,64.3,32.5,31.3,1,5863.22,3.8
PROD004970,CAT029,Bajaj,Product_004970,1521.36,878.44,4250,68.1,15.8,43.8,12,1393.11,3.1
PROD004971,CAT002,Airtel,Product_004971,3630.58,1772.15,1921,73.7,59.7,46.1,5,2877.2,3.6
PROD004972,CAT023,Lakme,Product_004972,133.44,71.76,5313,33.4,56.2,39.5,11,101.77,4.4
PROD004973,CAT030,Nike,Product_004973,4529.83,2726.87,2557,72.8,52.7,30.4,10,4116.21,2.5
PROD004974,CAT020,Red Tape,Product_004974,1686.84,1210.94,2154,58.2,25.3,54.9,9,1482.76,4.6
PROD004975,CAT018,Patanjali,Product_004975,4338.72,2684.09,5199,51.9,44.3,36.3,5,3769.28,3.7
PROD004976,CAT033,Wild Stone,Product_004976,1506.9,935.19,4075,46.5,17.1,33.2,8,1270.24,3.9
PROD004977,CAT025,Lakme,Product_004977,3390.34,1695.65,3058,6.5,24.6,52.0,5,2689.1,3.6
PROD004978,CAT028,Airtel,Product_004978,2527.36,1687.74,3344,47.0,48.7,28.8,9,2144.77,3.1
PROD004979,CAT019,Boat,Product_004979,4648.04,2981.07,5353,63.4,5.3,38.0,10,3544.53,3.4
PROD004980,CAT012,Crompton,Product_004980,2000.91,1256.46,926,79.1,4.9,22.4,9,1595.7,3.7
PROD004981,CAT021,Oneplus,Product_004981,6909.86,4753.56,1974,37.5,40.3,15.9,5,5308.96,3.5
PROD004982,CAT039,Crompton,Product_004982,5498.03,2629.26,2373,79.3,46.9,29.8,11,4346.59,3.8
PROD004983,CAT025,Patanjali,Product_004983,4312.34,2382.33,5417,17.8,24.2,22.8,1,3939.69,2.6
PROD004984,CAT029,Bajaj,Product_004984,2629.5,1468.04,555,76.9,41.1,6.1,9,1957.38,4.1
PROD004985,CAT005,Dell,Product_004985,2054.56,1108.46,703,49.2,54.4,31.3,11,1504.53,3.8
PROD004986,CAT040,Samsung,Product_004986,13434.37,7103.03,2451,54.7,7.8,40.7,8,10446.83,4.6
PROD004987,CAT010,Patanjali,Product_004987,11696.33,7715.31,1014,48.0,50.2,6.9,6,9572.9,3.6
PROD004988,CAT039,Patanjali,Product_004988,5993.96,4567.9,3798,78.7,35.7,35.8,12,5451.19,2.6
PROD004989,CAT018,Philips,Product_004989,5036.26,2883.02,2048,8.3,26.5,21.4,1,4570.92,4.4
PROD004990,CAT037,Patanjali,Product_004990,7978.12,5657.02,4670,35.8,5.0,6.3,12,6463.68,4.7
PROD004991,CAT036,Tata,Product_004991,11115.24,5761.48,4142,70.6,24.3,9.4,4,9460.91,3.9
PROD004992,CAT031,Bajaj,Product_004992,2677.95,1724.05,2642,17.5,48.0,44.1,6,2137.64,3.4
PROD004993,CAT037,Boat,Product_004993,9009.64,5547.81,4663,47.7,33.4,34.2,4,7755.38,3.8
PROD004994,CAT025,Wild Stone,Product_004994,8481.14,5637.62,644,44.3,12.2,57.5,12,7044.99,4.5
PROD004995,CAT034,Philips,Product_004995,10113.79,5752.52,3238,65.6,15.5,42.2,5,9141.27,2.7
PROD004996,CAT007,Patanjali,Product_004996,3674.42,2952.52,3368,73.9,51.2,57.9,5,3350.86,2.6
PROD004997,CAT003,Fastrack,Product_004997,3714.5,3051.48,1429,24.4,27.1,20.0,8,3462.78,4.4
PROD004998,CAT022,Nike,Product_004998,2237.73,1305.14,368,57.0,7.5,36.6,3,1726.79,2.9
PROD004999,CAT033,Airtel,Product_004999,5809.38,3595.0,2990,46.1,58.5,35.3,5,4775.03,4.1
PROD005000,CAT031,Boat,Product_005000,6316.71,3742.48,2874,54.7,16.7,33.3,3,4734.66,4.6
PROD005001,CAT022,Wild Stone,Product_005001,9991.13,6066.1,3630,20.0,48.2,54.3,9,7837.13,3.1
PROD005002,CAT021,Samsung,Product_005002,4029.92,2401.23,1250,25.5,2.7,33.6,2,3146.83,4.7
PROD005003,CAT025,Bajaj,Product_005003,7989.4,5159.84,1070,46.2,16.9,18.8,8,6642.79,4.4
PROD005004,CAT035,Nike,Product_005004,1910.95,1265.84,5381,5.2,21.6,43.3,5,1476.05,4.1
PROD005005,CAT034,Boat,Product_005005,3969.06,2333.03,714,58.7,51.8,18.8,2,2978.39,3.7
PROD005006,CAT005,Philips,Product_005006,4151.8,2159.46,5497,17.1,45.4,8.7,12,3278.11,3.0
PROD005007,CAT024,Fastrack,Product_005007,5089.96,4113.53,3988,74.8,19.9,37.0,5,4705.62,3.8
PROD005008,CAT016,Mi,Product_005008,12332.43,6583.48,3498,69.5,47.7,11.7,4,9903.13,2.6
PROD005009,CAT032,Dell,Product_005009,6400.48,3827.74,1935,51.8,49.0,44.0,1,5892.92,3.4
PROD005010,CAT021,Mi,Product_005010,10265.53,8600.63,4786,71.8,31.7,28.5,12,9565.64,4.0
PROD005011,CAT040,Oneplus,Product_005011,2863.53,1511.65,5014,79.0,31.5,52.5,11,2276.49,4.5
PROD005012,CAT018,Hp,Product_005012,6016.15,2914.67,3998,63.1,31.6,26.7,2,4626.26,2.9
PROD005013,CAT028,Crompton,Product_005013,1015.09,710.79,3933,52.0,11.7,26.2,4,924.78,2.6
PROD005014,CAT005,Tata,Product_005014,6528.15,5163.84,2763,38.7,49.1,28.0,2,6088.3,2.5
PROD005015,CAT038,Patanjali,Product_005015,3780.84,1776.2,520,66.0,43.4,44.0,9,2873.07,4.4
PROD005016,CAT007,Lakme,Product_005016,4531.81,3106.84,5495,57.8,51.3,12.7,2,4158.91,3.3
PROD005017,CAT016,Patanjali,Product_005017,10718.09,6271.53,184,40.4,49.3,23.1,5,10106.39,2.8
PROD005018,CAT034,Nike,Product_005018,3841.67,2210.41,2775,42.5,47.6,19.0,7,3033.74,4.3
PROD005019,CAT039,Fastrack,Product_005019,3500.55,1887.23,2083,22.2,47.3,25.7,12,2683.82,2.7
PROD005020,CAT020,Mi,Product_005020,1098.72,584.91,4291,64.1,56.8,55.1,12,912.3,3.8
PROD005021,CAT020,Patanjali,Product_005021,5025.72,3646.23,4073,70.9,37.1,39.4,6,4146.71,4.0
PROD005022,CAT002,Samsung,Product_005022,6023.5,4136.52,3491,6.2,50.0,32.2,3,5233.01,4.6
PROD005023,CAT040,Lakme,Product_005023,3842.45,2922.14,504,13.4,48.5,11.2,7,3426.05,3.5
PROD005024,CAT001,Samsung,Product_005024,12815.61,8751.92,1379,79.3,17.7,36.3,5,10039.1,4.1
PROD005025,CAT002,Mi,Product_005025,6279.2,4230.4,608,18.4,34.8,48.7,6,4812.44,2.5
PROD005026,CAT019,Adidas,Product_005026,3619.97,2603.37,5386,60.2,44.3,24.2,11,3157.76,3.7
PROD005027,CAT001,Patanjali,Product_005027,8802.59,5381.05,790,41.1,8.0,54.6,6,7775.14,3.5
PROD005028,CAT007,Boat,Product_005028,6246.26,4689.81,5323,44.1,32.8,23.7,7,5526.01,3.2
PROD005029,CAT026,Hp,Product_005029,1841.73,1307.24,709,13.1,2.2,13.0,7,1729.03,4.6
PROD005030,CAT029,Nike,Product_005030,2454.75,1542.83,4756,15.3,15.9,50.4,5,2104.79,4.0
PROD005031,CAT012,Lakme,Product_005031,1706.37,1025.18,3203,48.3,30.2,35.7,11,1504.31,3.8
PROD005032,CAT032,Red Tape,Product_005032,2702.99,1829.09,4591,33.3,19.8,32.9,6,2555.55,2.8
PROD005033,CAT025,Airtel,Product_005033,6720.46,3606.3,3524,64.8,46.7,55.8,8,5223.74,4.1
PROD005034,CAT010,Bajaj,Product_005034,12694.86,8335.65,4252,77.9,39.0,50.2,9,11266.51,3.6
PROD005035,CAT029,Nike,Product_005035,6435.88,4272.0,4046,65.9,17.5,59.6,10,5119.84,4.1
PROD005036,CAT024,Tata,Product_005036,2920.17,1710.93,1505,35.4,3.0,42.7,5,2152.46,4.2
PROD005037,CAT033,Samsung,Product_005037,5212.67,3203.61,5149,41.2,16.8,36.5,1,4297.49,4.4
PROD005038,CAT007,Oneplus,Product_005038,5362.98,2804.05,3576,16.8,32.1,34.2,8,4121.44,3.5
PROD005039,CAT010,Mi,Product_005039,1734.44,811.7,1191,57.2,46.2,23.9,2,1296.18,4.5
PROD005040,CAT013,Hp,Product_005040,5381.08,3169.46,1753,38.6,37.0,14.1,10,4508.38,3.3
PROD005041,CAT014,Philips,Product_005041,2260.85,1669.49,2978,69.3,5.2,50.2,12,1948.69,4.0
PROD005042,CAT036,Red Tape,Product_005042,1232.65,830.4,4862,53.9,29.1,4.4,1,1145.05,3.3
PROD005043,CAT030,Airtel,Product_005043,6054.47,3479.01,4402,17.8,57.7,53.7,1,4749.0,4.6
PROD005044,CAT022,Nike,Product_005044,2261.26,1774.77,1731,35.8,54.4,18.7,9,2140.55,3.5
PROD005045,CAT022,Mi,Product_005045,2086.0,1596.72,3818,55.8,45.1,17.4,9,1867.69,3.0
PROD005046,CAT036,Airtel,Product_005046,4355.7,3078.25,109,69.3,18.5,4.4,12,4086.12,4.8
PROD005047,CAT018,Hp,Product_005047,15344.23,9183.79,1896,31.3,3.3,24.2,2,11629.31,3.2
PROD005048,CAT010,Red Tape,Product_005048,9225.36,5893.09,4634,55.2,28.5,9.0,1,8772.78,4.6
PROD005049,CAT006,Philips,Product_005049,3275.82,2408.06,916,18.0,23.7,14.3,5,2734.81,4.4
PROD005050,CAT014,Bajaj,Product_005050,6249.39,4089.69,2008,72.9,41.2,42.5,1,5308.69,3.7
PROD005051,CAT027,Fastrack,Product_005051,7296.79,4778.62,106,48.1,6.1,27.3,11,5857.0,3.2
PROD005052,CAT019,Dell,Product_005052,7219.5,4027.59,225,62.6,55.6,4.6,8,6350.03,2.7
PROD005053,CAT017,Philips,Product_005053,6552.76,3950.69,889,34.8,44.7,21.7,9,4994.07,3.1
PROD005054,CAT020,Bajaj,Product_005054,2636.06,1474.77,650,75.5,58.3,4.3,9,2075.14,4.5
PROD005055,CAT039,Hp,Product_005055,7701.1,4798.26,2745,59.0,52.2,55.3,7,6528.08,3.2
PROD005056,CAT040,Boat,Product_005056,5539.37,3851.06,4960,16.5,27.0,52.2,6,4786.01,3.0
PROD005057,CAT007,Dell,Product_005057,3648.38,2363.84,557,46.3,40.4,23.8,3,2817.79,2.6
PROD005058,CAT005,Oneplus,Product_005058,4910.49,2709.98,4797,25.4,51.0,17.5,12,3844.98,3.7
PROD005059,CAT010,Patanjali,Product_005059,5282.14,3892.5,3708,67.5,13.8,10.0,7,4515.81,3.8
PROD005060,CAT035,Boat,Product_005060,4318.85,2494.81,1012,63.7,2.6,43.5,2,3747.66,4.1
PROD005061,CAT019,Dell,Product_005061,2343.07,1696.87,1665,42.1,19.8,10.7,3,2206.97,4.5
PROD005062,CAT035,Wild Stone,Product_005062,5485.65,2899.72,1149,27.6,27.4,41.5,2,3662.95,2.7
PROD005063,CAT026,Crompton,Product_005063,4101.29,2463.34,4362,69.0,38.2,18.5,11,3816.89,3.4
PROD005064,CAT023,Patanjali,Product_005064,1345.89,866.95,4016,68.8,17.3,44.8,1,1262.35,3.9
PROD005065,CAT012,Patanjali,Product_005065,7734.73,6354.31,1744,42.9,27.6,26.0,12,7315.38,2.9
PROD005066,CAT014,Dell,Product_005066,3258.95,1794.63,393,58.8,39.6,11.7,10,2973.87,3.1
PROD005067,CAT006,Airtel,Product_005067,496.0,337.72,1011,26.4,49.8,19.5,2,461.0,4.3
PROD005068,CAT021,Mi,Product_005068,4307.4,2638.2,3501,31.2,15.2,42.6,2,3499.27,2.6
PROD005069,CAT012,Airtel,Product_005069,4570.11,3058.12,588,75.8,48.4,42.4,12,3496.26,4.6
PROD005070,CAT012,Patanjali,Product_005070,1646.95,892.19,2997,60.2,56.5,37.4,8,1277.25,4.3
PROD005071,CAT002,Wild Stone,Product_005071,7544.21,4680.08,3410,10.4,25.8,22.1,12,5786.89,3.2
PROD005072,CAT032,Fastrack,Product_005072,3122.44,1583.8,3814,39.3,34.0,39.6,12,2523.92,3.3
PROD005073,CAT038,Boat,Product_005073,5540.79,3548.62,777,34.7,2.6,6.4,1,4478.42,3.1
PROD005074,CAT020,Dell,Product_005074,4017.51,3225.44,2582,22.3,43.2,37.8,1,3695.35,2.5
PROD005075,CAT022,Bajaj,Product_005075,1647.93,980.85,2602,79.6,52.6,47.8,10,1142.53,4.1
PROD005076,CAT038,Dell,Product_005076,5229.37,3182.24,4611,15.2,3.2,11.7,2,4151.32,4.3
PROD005077,CAT021,Airtel,Product_005077,11740.35,7336.49,2631,28.6,50.9,49.7,10,10352.97,2.9
PROD005078,CAT025,Wild Stone,Product_005078,1512.32,1051.14,2297,68.7,10.6,54.7,11,1254.23,3.4
PROD005079,CAT018,Hp,Product_005079,14555.65,8863.74,767,14.9,50.8,57.7,6,10891.55,3.5
PROD005080,CAT021,Fastrack,Product_005080,3617.26,1752.67,3850,33.2,33.4,5.7,4,2758.77,2.7
PROD005081,CAT021,Wild Stone,Product_005081,4712.14,2452.46,3447,52.6,23.5,54.2,12,3328.47,3.2
PROD005082,CAT029,Fastrack,Product_005082,2574.2,1838.12,3972,30.3,56.6,7.6,6,2298.48,3.2
PROD005083,CAT025,Samsung,Product_005083,3677.64,2313.06,3644,35.7,37.5,25.2,3,2893.51,4.5
PROD005084,CAT021,Dell,Product_005084,8838.52,6748.7,4827,46.3,4.2,34.7,7,8174.53,2.7
PROD005085,CAT004,Oneplus,Product_005085,7631.96,5012.55,4838,76.5,46.4,16.4,5,7213.42,3.0
PROD005086,CAT037,Oneplus,Product_005086,2523.55,1717.53,1761,70.3,12.6,23.3,9,2384.19,3.5
PROD005087,CAT036,Boat,Product_005087,5372.29,4332.73,1085,13.4,55.5,54.9,12,4879.14,2.8
PROD005088,CAT008,Adidas,Product_005088,3776.05,2316.47,5103,47.7,11.7,13.8,3,3000.47,3.0
PROD005089,CAT012,Samsung,Product_005089,5847.36,3796.78,3950,54.0,30.3,34.2,3,5045.21,4.7
PROD005090,CAT039,Dell,Product_005090,7092.48,6025.17,5343,29.4,32.3,50.3,11,6724.11,4.5
PROD005091,CAT013,Red Tape,Product_005091,12017.15,5969.87,2784,24.8,34.7,17.5,11,8925.35,2.8
PROD005092,CAT033,Wild Stone,Product_005092,6833.09,4062.43,5296,49.8,32.9,56.4,10,5647.12,3.1
PROD005093,CAT032,Fastrack,Product_005093,3298.8,2338.11,763,36.1,27.5,58.9,2,2823.92,4.5
PROD005094,CAT035,Boat,Product_005094,3152.27,2128.08,3288,72.9,43.3,18.9,2,2614.57,3.3
PROD005095,CAT001,Airtel,Product_005095,2795.46,2063.03,2782,17.3,11.0,30.5,4,2317.98,3.5
